Invoice_No,Customer_ID,Customer_Industry,Invoice_Date,Due_Date,Invoice_Amount,Amount_Paid,Outstanding_Amount,Status,Last_Payment_Date,Aging_Bucket,Payment_Delay_Days,Partial_Payment_Flag,High_Risk_Flag,Payment_Consistency_Index,Credit_Utilization_Velocity,Negotiation_Frequency,Response_to_Reminder_Ratio
INV00128,CUST001,Technology,2022-11-27,2023-01-11,2154.658651471377,1920.122541757376,1042.1873073133777,Partially Paid,2023-02-16,90+,33.77007756815777,1,1,29.674394205810202,0.668093338976222,3,0.1764073832358866
INV00129,CUST006,Healthcare,2024-12-22,2025-02-05,18492.892803445855,12094.372421560733,6405.501857466114,Partially Paid,2025-04-03,0-30,60.33459015310608,1,0,24.509748197439148,1.164694910230571,1,0.15908122141064843
INV00130,CUST016,Retail,2022-01-02,2022-02-16,17855.42735675937,220.84129054030137,17898.30334204798,Overdue,,90+,1.2939614863872415,0,1,26.748291652133204,0.3827138329732533,4,0.6051436597142806
INV00131,CUST017,Retail,2023-10-26,2023-11-10,10198.929160826656,9313.650400458488,1425.7533282065287,Partially Paid,2024-01-05,90+,51.29981360837572,1,1,28.575691466379276,0.6556625748125245,0,0.21397309397220796
INV00132,CUST013,Finance,2024-09-27,2024-11-26,14185.804246741704,9807.950513814794,4130.3586349625,Partially Paid,2025-01-21,31-60,54.35926415050581,1,0,25.467295300793435,0.7297346442905591,3,0.22888591489567864
INV00133,CUST018,Finance,2022-02-09,2022-02-24,7464.648041526841,6842.591038024404,338.6484695430959,Partially Paid,2022-04-19,90+,55.17549782551558,1,1,27.24395364065915,0.855041310041849,1,0.5725717475328652
INV00134,CUST004,Finance,2022-08-18,2022-10-02,19637.093231471208,14057.81713147245,6071.690658400599,Partially Paid,2022-12-16,90+,77.54874283541211,1,1,26.05373032155848,1.100652734516317,3,0.879172788144951
INV00135,CUST009,Technology,2024-01-14,2024-02-13,1896.8656308190182,1145.9138242850654,932.9130027677825,Partially Paid,2024-03-22,90+,35.93356625122769,1,1,25.351355896873372,0.39495661471409654,2,0.6441196899000279
INV00136,CUST009,Technology,2023-09-22,2023-10-22,2799.9156845909683,2102.6478713150987,262.9425132570623,Partially Paid,2023-12-03,90+,33.133914670060065,1,1,25.514275227588314,1.0884876897992164,3,0.5145590827069068
INV00137,CUST015,Technology,2023-05-06,2023-06-20,2883.1053764172048,2794.253594733137,290.40364291820424,Partially Paid,2023-08-07,90+,49.59180985732106,1,1,25.84203210957968,0.6804386341605243,4,0.6757054729472552
INV00138,CUST007,Healthcare,2022-04-29,2022-06-13,16398.6489505559,11730.198700893785,4623.581140697107,Partially Paid,2022-07-17,90+,30.287399801273434,1,1,24.83406389377617,1.0892887722114786,0,0.2652904053658966
INV00139,CUST020,Retail,2023-05-09,2023-06-23,2188.1211682429334,2058.198430819474,548.8088344218789,Partially Paid,2023-09-21,90+,83.86261948639753,1,1,27.775563371286083,0.7108219072593392,5,0.18869588472535714
INV00140,CUST010,Finance,2022-06-11,2022-08-10,11226.123549823753,10803.472889097306,428.30472104746786,Partially Paid,2022-09-04,90+,16.38317175263391,1,1,27.519105655400747,0.22792385884111827,2,0.6961881051218132
INV00141,CUST016,Retail,2022-06-25,2022-08-24,9046.179301150072,6211.912069863121,2979.8543845158188,Partially Paid,2022-11-02,90+,72.47638635338429,1,1,26.584670025433706,1.2109188602072707,2,0.8130629038002447
INV00142,CUST007,Healthcare,2024-09-22,2024-10-07,19670.101898621037,17957.790259763864,1199.4057138305095,Partially Paid,2024-11-14,61-90,38.391294825915885,1,1,24.63242110229559,0.9791387115727737,1,0.5211642223462689
INV00143,CUST004,Finance,2022-05-22,2022-07-21,4664.689549647285,0.0,5093.2557357253145,Overdue,,90+,0.0,0,1,26.049620690492812,0.29968929798496685,5,0.8942360228523788
INV00144,CUST005,Retail,2024-12-26,2025-02-09,5641.277652559175,4474.809924068079,1086.9122803123907,Partially Paid,2025-04-09,0-30,63.22584994949839,1,0,27.50470024506324,1.0828141629114585,0,0.9901006427412301
INV00145,CUST003,Retail,2022-09-15,2022-11-14,6715.803389709802,5674.113826828678,797.2238494797617,Partially Paid,2022-12-03,90+,20.938942578244276,1,1,26.63293436259445,1.0110780369014647,0,0.25231108735737356
INV00146,CUST015,Technology,2022-09-20,2022-10-20,16335.942090185048,15872.50793151489,467.2057812587397,Partially Paid,2023-01-09,90+,85.91729420738301,1,1,25.5937003432976,0.6158722785970455,4,0.39280371862694324
INV00147,CUST006,Healthcare,2024-08-31,2024-09-30,13816.060782889344,11663.965580651105,2281.8067203460587,Partially Paid,2024-11-05,90+,31.76285968651559,1,1,24.375300748550604,1.4811935902041158,1,0.2356072661876295
INV00148,CUST015,Technology,2022-12-05,2023-01-19,14467.791460024298,11324.612753745627,3599.034673836227,Partially Paid,2023-04-17,90+,87.89488611115534,1,1,25.79490454165341,1.413028148792507,1,0.6466259151923197
INV00149,CUST003,Retail,2023-06-27,2023-08-26,6849.009119236791,3753.87526591511,3229.177321055828,Partially Paid,2023-09-30,90+,30.08144830569786,1,1,26.61865187393534,1.1422908138327301,3,0.4970127878066594
INV00150,CUST011,Technology,2024-12-16,2025-02-14,5886.71419700759,6388.524716803578,0.0,Partially Paid,2025-05-01,0-30,75.30214664239605,1,0,27.66165350201969,1.1648307053196543,4,0.7862078322512084
INV00151,CUST012,Healthcare,2024-05-16,2024-05-31,2026.8909738131892,1696.706577802264,611.9749234394505,Partially Paid,2024-08-11,90+,71.24363220610222,1,1,21.779743607976773,0.6454836583122678,1,0.7843740868573508
INV00152,CUST003,Retail,2023-03-10,2023-03-25,4550.3936874627625,2885.050895943722,1563.5669323848676,Partially Paid,2023-06-20,90+,88.90635620079051,1,1,26.741556730035796,0.3834279016105181,0,0.9449926793454464
INV00153,CUST018,Finance,2023-02-16,2023-03-18,15517.404838180324,13357.589358816349,1703.5015896017512,Partially Paid,2023-04-02,90+,15.138619688722914,1,1,27.36737451906399,0.7855036246068964,1,0.8991744543655145
INV00154,CUST018,Finance,2023-10-01,2023-11-15,11967.16830967625,10221.201149715405,1499.1487078012963,Partially Paid,2023-11-17,90+,3.8966010201562917,1,1,27.298404062953445,0.3736715245401945,3,0.46628752499803666
INV00155,CUST010,Finance,2024-03-28,2024-04-27,3612.9832682475303,87.65656234218051,3281.1375731920243,Overdue,,90+,2.140086617890251,0,1,27.339818983809476,1.3335880345873454,4,0.3741118376468757
INV00156,CUST010,Finance,2024-02-04,2024-03-20,3504.2849925717187,1884.5504192253256,1352.5623164452768,Partially Paid,2024-04-29,90+,46.55597229631624,1,1,27.31225399831218,0.3584103022453297,3,0.6556572383324456
INV00157,CUST006,Healthcare,2024-06-16,2024-07-31,10113.115972469153,8161.286041106075,1173.2823510967207,Partially Paid,2024-09-14,90+,44.04076818928078,1,1,24.46742104481732,1.4570269940796887,4,0.46979480473342927
INV00158,CUST006,Healthcare,2024-11-25,2025-01-09,8560.330907629499,5703.605903662457,3090.8708761890925,Partially Paid,2025-03-03,0-30,50.13711232277755,1,0,24.510287180290057,0.7127846863189995,5,0.08218481847394787
INV00159,CUST012,Healthcare,2024-07-13,2024-08-27,10615.286325344538,10444.33745191156,564.5597617169092,Partially Paid,2024-09-02,90+,6.748663926339718,1,1,21.901176064339356,0.8817323120089539,4,0.3998949440087031
INV00160,CUST017,Retail,2022-09-05,2022-11-04,19495.14017646515,15063.892335132628,4616.8810369892935,Partially Paid,2022-11-13,90+,6.5592112690235815,1,1,28.570865533574224,0.1706591487694913,1,0.22906657314531728
INV00161,CUST008,Manufacturing,2023-05-23,2023-07-07,4274.625684111059,4358.7809597083,385.5879922300153,Partially Paid,2023-07-30,90+,27.50859178963445,1,1,27.22568977803388,0.7926896318843669,0,0.8878715134740068
INV00162,CUST004,Finance,2023-04-06,2023-06-05,6733.492789572893,0.0,6621.47052330374,Overdue,,90+,0.0,0,1,25.991977336777897,1.2963434141120762,3,0.6318498891484544
INV00163,CUST007,Healthcare,2022-05-12,2022-06-26,5993.689368018361,2757.966989244057,2249.9544350815154,Partially Paid,2022-08-06,90+,39.27933841238042,1,1,24.77175494747661,0.3365366684477225,2,0.781236545891331
INV00164,CUST005,Retail,2023-11-24,2024-01-23,2607.3625069597856,0.0,2671.524375509772,Overdue,,90+,0.0,0,1,27.74439952994053,0.7512611818643645,3,0.5886323844138509
INV00165,CUST008,Manufacturing,2022-02-13,2022-04-14,3844.602833494229,335.8803840247968,3296.317454385454,Overdue,,90+,2.1856522561064593,0,1,27.468886154876202,1.489618686453679,2,0.7016322678968449
INV00166,CUST016,Retail,2023-04-17,2023-05-17,13994.230319430624,9022.26789834798,4429.235447383256,Partially Paid,2023-08-12,90+,86.52008395324296,1,1,26.574443041225354,0.3185278699195584,5,0.288359585547492
INV00167,CUST001,Technology,2023-03-28,2023-04-27,16845.875230251182,11060.052468140291,5202.072539104156,Partially Paid,2023-07-04,90+,66.04784727198088,1,1,29.602176641140694,0.501302061482543,2,0.8265899476306016
INV00168,CUST012,Healthcare,2022-01-15,2022-01-30,14622.894853392743,12713.729331329685,1282.6213907413394,Partially Paid,2022-01-31,90+,6.066525472581012,1,1,21.507450277611166,1.4671121317374507,1,0.9236964954074508
INV00169,CUST018,Finance,2022-05-26,2022-06-25,1217.3755450111976,1041.923881651168,438.9989769953809,Partially Paid,2022-08-26,90+,59.395261469564666,1,1,27.24864117560349,0.7469629138519016,0,0.8999469581834058
INV00170,CUST019,Retail,2022-05-01,2022-05-31,16588.421765571693,16277.716625274275,564.519108879012,Partially Paid,2022-06-20,90+,20.10820320806728,1,1,26.881445748848677,0.9182214111437886,2,0.7394626627917203
INV00171,CUST012,Healthcare,2023-04-14,2023-05-29,6641.6625227602,3916.704176822677,2686.309928722717,Partially Paid,2023-06-26,90+,29.98452092802744,1,1,21.491065219807258,0.40342265618606427,5,0.6297641670449633
INV00172,CUST015,Technology,2022-05-19,2022-06-03,2049.0735416115713,0.0,2424.700485182154,Overdue,,90+,0.0,0,1,25.88107180864592,0.6924846759532877,4,0.24375931851833543
INV00173,CUST018,Finance,2022-03-06,2022-04-05,5318.57287542436,0.0,5024.003727252445,Overdue,,90+,1.4611038292254261,0,1,27.307547884349066,0.6428460527492175,4,0.2343540445594585
INV00174,CUST005,Retail,2023-11-08,2023-12-08,7532.983278696028,6044.085065776718,1340.3577936124195,Partially Paid,2024-02-13,90+,63.790029868422145,1,1,27.379841398728875,1.4152372147901409,3,0.3762234831987634
INV00175,CUST020,Retail,2022-05-26,2022-07-25,10590.323315711372,418.33098555573076,10271.810269885664,Overdue,,90+,2.5031645704321805,0,1,28.057455158716174,1.4663286918767866,0,0.17907994732360236
INV00176,CUST003,Retail,2024-11-18,2024-12-03,13937.856914255217,11581.369238102963,1859.5672181793168,Partially Paid,2024-12-17,0-30,11.071312182440504,1,0,26.641395411910043,0.9450622741079396,2,0.5703303652181692
INV00177,CUST003,Retail,2023-05-03,2023-05-18,5576.908851015595,5654.465389627797,0.0,Partially Paid,2023-06-01,90+,16.10762176410511,1,1,26.910005078669286,0.2170553643270165,5,0.9472060096894016
INV00178,CUST010,Finance,2023-07-25,2023-08-09,20227.227752686344,393.97252756199254,19697.79462749276,Overdue,,90+,3.3642927596946994,0,1,27.300656971995107,1.2373062443734275,1,0.09310195572368873
INV00179,CUST013,Finance,2024-09-21,2024-11-20,1031.623152155846,258.5308078088192,1340.289477406025,Overdue,,31-60,2.6207614462404143,0,0,24.967876566715677,0.24984301488705962,4,0.2008668891771627
INV00180,CUST016,Retail,2023-03-15,2023-03-30,9151.130424789575,5387.42405092371,3010.2612683980283,Partially Paid,2023-05-15,90+,46.76458446200311,1,1,26.509676999905103,1.3864407367536296,3,0.39859399285697344
INV00181,CUST017,Retail,2022-09-28,2022-10-13,9493.98850082217,6822.483267509238,2834.9261592857356,Partially Paid,2022-12-28,90+,75.2963096227387,1,1,28.35955800034999,0.8680805025483562,4,0.1669386003984035
INV00182,CUST014,Manufacturing,2024-08-26,2024-10-25,14846.318042134984,14855.794106602189,350.8455028973436,Partially Paid,2024-11-16,61-90,20.24634995433137,1,1,26.17881185617861,1.3242720945735642,3,0.8695093770554477
INV00183,CUST014,Manufacturing,2023-05-13,2023-05-28,5070.771079243046,2529.2799272978727,2343.8096865096177,Partially Paid,2023-06-12,90+,19.475351217483645,1,1,26.20714537361399,1.0775731941758664,2,0.9371985064967367
INV00184,CUST019,Retail,2024-08-26,2024-09-10,9645.612140169003,8913.008749567238,601.4017563603087,Partially Paid,2024-09-28,90+,15.871915050852822,1,1,26.880088785224928,1.076622426197352,5,0.7100855451821474
INV00185,CUST003,Retail,2024-04-13,2024-05-28,16113.10553313048,10269.136150381833,5414.180625082357,Partially Paid,2024-06-23,90+,22.844918108366,1,1,26.675293388893614,0.7888542582508357,1,0.29294974715948024
INV00186,CUST005,Retail,2023-01-25,2023-02-24,3426.8862542310253,2047.3412308525194,1805.684166938821,Partially Paid,2023-05-23,90+,90.02426203274713,1,1,27.558096117689672,0.7159580003167472,2,0.2617505592998609
INV00187,CUST011,Technology,2022-07-13,2022-07-28,866.3333858078903,0.0,445.79023943175594,Overdue,,90+,0.0,0,1,27.31239326761554,0.6678161447265063,3,0.9834900068468574
INV00188,CUST003,Retail,2022-07-18,2022-09-16,16671.76527942075,8555.183960336233,8403.762352448384,Partially Paid,2022-11-16,90+,58.10960736914365,1,1,26.767758812661675,0.9318866375532789,5,0.3170720772041889
INV00189,CUST015,Technology,2024-06-01,2024-07-16,19421.764520815217,73.36255910772435,19874.473748507637,Overdue,,90+,0.0,0,1,25.859096563250528,0.8795677403987404,3,0.9269538766556169
INV00190,CUST015,Technology,2023-12-27,2024-01-26,2622.658168121888,1621.7918368259707,1799.4336189764836,Partially Paid,2024-04-19,90+,82.53083604930895,1,1,26.13827751369569,1.2139767053872685,4,0.7974462175122653
INV00191,CUST017,Retail,2024-05-17,2024-06-16,16435.97661807755,8923.515056216675,7691.677126574512,Partially Paid,2024-07-01,90+,14.748354824525764,1,1,28.220843278821707,0.3703091465495129,4,0.1253354588500527
INV00192,CUST012,Healthcare,2024-04-21,2024-06-05,7999.67843528846,0.0,7929.720934468465,Overdue,,90+,0.739561661011687,0,1,21.37449464573167,0.40981497274318945,5,0.8822251679895688
INV00193,CUST005,Retail,2024-08-14,2024-10-13,12851.047933185364,8550.188320257901,5014.114273214956,Partially Paid,2024-10-14,61-90,3.894173458452326,1,1,27.670488402985224,0.7473646327088531,5,0.969443840860672
INV00194,CUST018,Finance,2022-04-21,2022-05-21,12720.797740410517,0.0,12923.053495466049,Overdue,,90+,1.6029895684224176,0,1,27.260779865721016,0.4479563838224085,0,0.20791457570176944
INV00195,CUST019,Retail,2022-07-21,2022-08-20,11904.044692795675,32.72829621642604,11486.720149391693,Overdue,,90+,0.0,0,1,26.6595693278732,0.9191312564930324,0,0.9580531007665599
INV00196,CUST006,Healthcare,2022-05-05,2022-06-04,5655.431826643867,502.12101394508625,5095.576906270613,Overdue,,90+,0.0,0,1,24.164736782905305,0.9071973058656831,3,0.13895673491312127
INV00197,CUST005,Retail,2024-04-04,2024-04-19,16099.844452329406,15281.695965924519,978.9545488608782,Partially Paid,2024-05-12,90+,24.55205982827621,1,1,27.821508993147276,0.673168086600996,5,0.8934355459519505
INV00198,CUST014,Manufacturing,2023-11-26,2023-12-11,968.3596475415303,300.56558355597053,0.0,Partially Paid,2023-12-29,90+,21.871559565214785,1,1,26.474928346075156,1.2910633411435877,0,0.8516512110813782
INV00199,CUST017,Retail,2022-08-12,2022-09-26,1773.5804645202875,133.0858069946874,1667.799722501333,Overdue,,90+,0.38428761059918237,0,1,27.9665668492482,1.0943963238000332,3,0.29579401674142164
INV00200,CUST002,Finance,2023-05-25,2023-07-09,17777.027728684137,46.50597648360083,18203.67649904056,Overdue,,90+,0.0,0,1,27.2384040038766,0.7632819593864184,1,0.1510791815996585
INV00201,CUST004,Finance,2023-01-28,2023-03-29,9247.594627981103,90.80205672947048,9191.373865730016,Overdue,,90+,0.0,0,1,26.28211561842497,0.5596436238785643,0,0.5016150077791558
INV00202,CUST017,Retail,2023-01-25,2023-03-26,3169.249882830916,1874.1539259807512,1366.1267083884618,Partially Paid,2023-05-29,90+,59.60323003938921,1,1,28.296984133443843,0.9894256210238631,1,0.26550121729746434
INV00203,CUST005,Retail,2024-07-07,2024-08-21,18453.80050257959,164.37269622649532,18202.39565895949,Overdue,,90+,2.0270023586569113,0,1,27.488362355787494,1.442979468549227,4,0.7814432270432665
INV00204,CUST010,Finance,2022-10-15,2022-12-14,16968.99951329632,12832.637005598652,4434.267915276172,Partially Paid,2022-12-22,90+,9.758392854768708,1,1,27.341839023343514,1.345019909207104,5,0.6429524392848752
INV00205,CUST006,Healthcare,2024-05-14,2024-06-13,6577.531268741589,5602.150012832086,1240.5322806534703,Partially Paid,2024-06-14,90+,2.756521835376626,1,1,24.231900027790687,1.4682081566171785,0,0.20007935926091477
INV00206,CUST006,Healthcare,2023-01-11,2023-02-10,1068.667476194515,1080.7519318407676,26.791697474632457,Partially Paid,2023-03-18,90+,35.60857740917543,1,1,24.135984648524996,1.2796689222389674,1,0.9660969656292007
INV00207,CUST011,Technology,2023-07-25,2023-09-23,9634.335623845329,8496.465221972925,981.5810342537982,Partially Paid,2023-09-23,90+,4.280338979938811,1,1,27.766077467549742,0.32250895323355566,1,0.580523117711511
INV00208,CUST008,Manufacturing,2024-08-05,2024-10-04,3920.374054839604,492.00906479240365,3975.133487183862,Overdue,,61-90,0.0,0,1,27.011894706420133,1.0424226107822758,3,0.6193774955892755
INV00209,CUST012,Healthcare,2023-05-27,2023-07-11,11835.679118692658,7062.02207325833,4810.571354797032,Partially Paid,2023-09-13,90+,66.90623013206115,1,1,21.712168281669328,0.9988134439545082,0,0.5505349957842429
INV00210,CUST017,Retail,2022-06-04,2022-07-19,17607.063797315946,0.0,16631.217043867844,Overdue,,90+,0.0,0,1,28.52082910896428,0.7176279477361576,0,0.23857051792282113
INV00211,CUST010,Finance,2024-06-26,2024-08-25,8363.123799036195,7251.138723084428,1522.207404843999,Partially Paid,2024-09-17,90+,21.149205214288667,1,1,27.14989172472758,0.8684498638630973,3,0.2943331066603083
INV00212,CUST003,Retail,2022-07-20,2022-08-19,1394.4585330862742,1021.0151028616168,0.0,Partially Paid,2022-09-11,90+,24.802663967616926,1,1,26.55158137219394,1.1823607092735318,3,0.932638001459334
INV00213,CUST009,Technology,2022-04-14,2022-04-29,14091.114801431577,0.0,14222.97949441884,Overdue,,90+,1.246242195321292,0,1,25.80086394518517,1.4010633857414685,1,0.7667788672998664
INV00214,CUST007,Healthcare,2022-01-31,2022-04-01,4053.04744200697,219.45529309040177,4235.496075073784,Overdue,,90+,1.0860236558434522,0,1,24.749064593810964,0.3055354573358744,5,0.42433976424629
INV00215,CUST018,Finance,2022-07-11,2022-08-25,4598.240357753283,3409.9870063962526,1314.9756305672556,Partially Paid,2022-10-16,90+,52.247274579841694,1,1,27.10245168570333,0.7632427025671037,4,1.0169192296316893
INV00216,CUST009,Technology,2023-04-30,2023-06-14,4363.030864176102,4094.0847559872377,459.76089515159435,Partially Paid,2023-06-29,90+,14.884717301057375,1,1,25.799068413482914,0.9292197311138626,3,0.47869368496484266
INV00217,CUST005,Retail,2022-12-07,2023-02-05,5739.679932665068,4612.602359109643,1032.745966901328,Partially Paid,2023-04-09,90+,70.26618044619963,1,1,27.76715754110236,0.24022922423842305,1,0.28070050927765455
INV00218,CUST010,Finance,2024-04-12,2024-05-27,17660.117083113804,49.33336517909477,17600.83088478129,Overdue,,90+,3.602882006778412,0,1,27.432486708995544,0.5575593183156169,5,0.19534691897803913
